Testing in Hybris Plumbmaster website 6.2:Summary displayed twice in Product Details page,"Steps to reproduce:
1.Login to plumbmaster with valid credentials
2.Click on the any product category
3.Click on the any product and observe,In product details page summary displayed twice
Observe Screenshot:
Issue1:[[image:a6hHU0YcCr5PhdacwqEsg8|summary_dispalyed_twice.png]]
",,Sprint 29,,2016-12-22,
Testing - Hybris 6.2 PPG Website : ADD TO CART text is not displayed completely on compare window. ,"*Issue:* ADD TO CART text is not displayed completely on compare window. 
1.Login into PPG site with valid credentials.
2.Add products to compare component window.
3.Click on View Compare Button and observe the ""ADD TO CART"" text is not displayed completely on compare window it is displaying ADD TO only when the mouse hover on the button the it is displaying complete text. 
See the attached screenshot for the reference.",,Sprint 29,,2016-12-21,
Testing 6.2-Wolverine website-Bulk print functionality is not working,"Steps to reproduce:
1.Open wolverine website 6.2(wolverinebrass.local:9001/ppgstorefront/?site=wolverinebrass) and login B2B admin credentials(username:linda.wolf@pronto-hw.com)
2.Click on 'Account summary' under 'My company' link
3.Select the business unit 
4.Select the checkbox and click on 'Bulk print'

Issue:Print PDF document are not generating when click on 'Bulk print'

Note:While accessing the site with IP address(192.168.2.231:9001) functionality is working

[[image:d9gjc8XPmr5Ptddmr6QqzO|blob]]
",,Sprint 29,,2016-12-20,
Abandon cart not displaying in Backoffice,,,Sprint 29,,2016-12-20,
Testing 6.2-Plumbmaster website-In back office Recommended products are adding as reference product under online catalog version,"Recommended products are adding as reference product under online catalog version but not in staged version

Issue:If any changes done to product having recommended products, then synchronizing the catalog version recommended products are not displaying in website

[[image:dHZmTAXDCr5PDkacwqjQXA|blob]]
",,Sprint 29,,2016-12-19,
Testing - Hybris 6.2 PPG website: My Account is displaying duplicate values.,"*Issue:* My Account is displaying duplicate values.
1. Login to PPG site with valid credentials.
2.Click on My Account link and observe, it is displaying duplicate values.
See the attached screenshot for the reference.",,Sprint 29,,2016-12-20,
Testing 6.2 Plumbmaste website:All products are not displayed in product compare page in responsive site,"Steps to reproduce:
1.Click Products link->Product categories link->Select more than 4 products for comparing purpose
2.After selecting products to compare,click 'VIEW COMPARE' button
3.Navigate to Product Compare page and Observe all products are not displayed

Issue: All products are not displayed in product compare page in Responsive site
*Required horizontal scroll bar  in Compare Products page

[[image:c8FCE-WSyr5OShacwqjQXA|Product_compare_page.png]]
",,Sprint 29,,2016-12-15,
Testing 6.2-Plumbmaster website-Abandon emails are not sent to the users,"Steps to reproduce:
1.Open back office and login(user name: acctmgrd,password:1234)
2.Click on the customer link under users tab
3.Search with username(ex: bhavani) and select the user
4.click on the latest cart id under orders tab
4.Under administration tab,email status showing as SENT

Issue: Abandon emails are not sent to the users but In back office 'CartabandantcartEmailStatus' showing  SENT


[[image:c9CKS6WSir5RRcdmr6QqzO|abandant_cart.png]]

",,Sprint 29,,2016-12-15,
Bin label page-Display Summary description of the product as 'Description' in bin label page,"Summary section has small description display it as 'Description' in bin label page.Added screenshot for reference

[[image:c4jJaGWDer5PTcacwqjQXA|blob]]
[[image:dkAr2sWDer5Oo0dmr6QqzO|blob]]
[[image:d3BSowWDer5OkPdmr6bg7m|blob]]
",,Sprint 29,,2016-12-14,
Testing-Plumbmaster website 6.1-All the orders ids are not displaying in 'Orders' drop down list,"Step to reproduce:
1.Open Plumb master website and login
2.Click on 'My account' link
3.Click on 'Order history' link(Make sure order history have orders or else create orders)
4.Click on 'Label printing' link selecting order from 'Second' pagination
5.Click on 'Orders' drop down from label print page

Issue:All the orders ids are not displaying in 'Orders' drop down list,displaying only latest orders 
[[image:d3fmR4U4ir5R3ddmr6bg7m]]
[[image:apr9k-U4mr5Phddmr6QqzO]]
",,Sprint 29,,2016-12-06,
"Testing-Plumb master website 6.1-Bin label-Description, Product name, Manufacture number not displayed on pdf","Step to reproduce:
1.Open Plumbmaster website and login
2.Click on 'My account' link
3.Click on 'Order history' link(Make sure order history have orders or else create orders)
4.Click on 'Label printing' link
5.Click on 'Print' button by giving bin number

On PDF page -Product related data like 'Description', 'Product name', 'Manufacture number', 'Manufacture Date' not displayed",,Sprint 29,,2016-12-05,
Testing-Plumbmaster website 6.1-Server error message is displayed when clicking on Variant products,"Steps to reproduce:
1.Open plumb master website 
2.Search with product id '498610'
3.Click on product id

Issue:Server error message is displayed when clicking on variant product id '498610'
 
[[image:csMFCUUROr5RRddmr6QqzO]]
",,Sprint 29,,2016-12-05,
Hybris 6.2- Build Addon for Bin Label Printing functionality,,,Sprint 29,,2016-12-05,
Install Hybris 6.2 on 141 server,,,Sprint 29,,2016-12-19,
Testing - Hybris PPG website 6.2: Shipment Method is displaying default prices for Standard and Premium delivery.,"*Issue:* Shipment Method is displaying default prices for Standard and Premium delivery.
During Shipping delivery options are displaying default prices in the drop down box along with type of delivery.",,Sprint 29,,2016-12-16,
Add scroller while doing FedEx integration during shippting.,Task: Add scroller while doing FedEx integration during shipping.,,Sprint 29,,2016-12-16,
Testing 6.2-Plumb master website-While reorder page taking to checkout page final review section,"Steps to reproduce:
1.Open plumb master website and login
2.Click on 'Order history' link under my account section
3.Select order id and click on 'Reorder' button

While reorder page taking to checkout page final review section,It should show 'Shipping method' section

[[image:a3678UW4Kr5RrIdmr6QqzO|blob]]

",,Sprint 29,,2016-12-16,
PPGReqmt-E-mail Capture for Newsletter component,"Add the newsletter component to the Wolverine site in the footer section (using ABC design) site. Use the below site as reference.

[[image:bklVJiOK8r5RHkacwqjQYw]]
",,Sprint 29,,2016-11-04,
Testing - Hybris PPG website 6.1: Products are getting removed from compare window when clicking on enter button through keyboard ,"*Issue:* Products are getting removed from compare window when keeping cursor in '#ITEM' textbox and clicking on enter button through key board 
-Select Products to compare.
-Keep cursor in add product '*#ITEM*' text box.
-Now click on enter button through key board and observe the products are getting removed from compare window.
See the attached screenshot for the reference..",,Sprint 29,,2016-12-09,
"PPGReqmt- Search Engine Optimization, provide ability to set schema.org standards, meta tags, title at a page level","For Search Engine Optimization, provide ability to set schema.org standards, meta tags, title at a page level-
-Setup schema.org
-SEO optimization, meta tags, title at a page level
-Setup meta tags, title at a page level




",,Sprint 29,,2016-12-07,
PPGReqmt- Ability to Print product page,"Add ability to Print product page on the Product details page. Print button should display the Product details, Specs, Reviews, Stock, Quantity, UnSPSC, MPN et all in PDF file.",,Sprint 29,,2016-12-07,
Import Product data via excel from the Product Cockpit,"Add a link to Product cockpit to Import product data from an excel sheet
",,Sprint 30,,2017-01-02,
Testing in Plumbmaster website 6.2:All Email Content type is different," 1.All Email(Registration, Order Confirmation, Order Approval, Forgot Password, Schedule replenishment,)content type is different.
 2.And also For order confirmation getting two mails

Issues:
Issue1: Customer getting two mails for Order Confirmation
Please refer to the attached screenshots:
[[image:aXI13-ZmGr5OFcdmr6CpXy|Order_confirmation_mail_1.png]]
[[image:a7jKgaZmGr5O3cdmr6bg7m|Order_confirmation_mail_2.png]]

Issue2: All Email content type is different
Registration Email:
[[image:agH0SYZnSr5Pa7dmr6QqzO|registartion_email.png]]

Forgot Password Email:
[[image:azuhCcZnSr5Oojdmr6QqzO|forgot_pwd.png]]



",,Sprint 30,,2016-12-28,
Testing Hybris 6.2: CSV Data load: Product unit should be validated with values given Hybris,"Product units (pieces, carton, etc) should be validated with value pre-provided by Hybris. If the client provides any other data(other than what exists in hybris) then an error should be displayed in the log. 
(New values will require change request and changes in code.)
",,Sprint 30,,2016-12-23,
Testing Hybris 6.2: CSV Data load: Product attribute values are not mapped,"Ran the CSV file on 231 server. 
[[file:bmS9hKYn4r5Okgdmr6QqzO|CSV_Test_4.xlsx]]


Issue-
Product Code	Feature Code	Feature Name	Feature Value
2201	22017148	Item	Lavatory Faucet

For the above data in product attributes sheet, the attributes are created but the values are not mapped to the attributes in back office.
[[image:bg1GSGYn4r5Q7dacwqjQXA|blob]]

",,Sprint 30,,2016-12-23,
Testing Hybris 6.2: CSV Data load: Multiple Category codes in Product is not mapping the categories,"Ran the CSV file on 231 server. 
[[file:df7PscYn0r5OozacwqjQYw|CSV_Test_3.xlsx]]

Issue-
Code	Title	Summary	Manufacturer Name	Manufacturer Part Number	EAN		Category
2203	American Standard 7385.000.002 Reliant 3®	385.000.002		22014, 220129

For the above data in product sheet, categories are not mapping in the Back Office.
[[image:c91wsWYn0r5Oeddmr6QqzO|blob]]
",,Sprint 30,,2016-12-23,
Testing Hybris 6.2: CSV Data load: Classification- Category not mapping all categories to a classification,"Ran the CSV file on 231 server.  [[file:c0kzcKYnWr5PBdacwqjQXA|CSV_Test_4.xlsx]]

Issue-
Classification Code	Name	Category
22011001	Packaging content	22014
22011002	Weight & dimensions	22014
22011003	Technical details	22014

For the above data only one classification- category mapping is made in the Back Office.

[[image:cFxenQYnWr5Oomdmr6bg7m|blob]]
",,Sprint 30,,2016-12-23,
Prepare Test Cases and RTM for PPG,,,Sprint 30,,2016-12-08,
PPGReqmt- Provide detailed E-B2B Commerce Sales Data Reports ,"Provide detailed e-B2B Commerce Sales Data Reports using Report Cockpit





",,Sprint 30,,2016-12-07,
Hybris 6.2 Add-on installation on storefront,,,Sprint 30,,2016-12-12,
Create Addon for Substitute products,,,Sprint 30,,2016-12-13,
Move Abandoncart functionality to the Addon in Hybris 6.2,,,Sprint 30,,2016-12-13,
Move Print functionality to the Addon in Hybris 6.2,,,Sprint 30,,2016-12-13,
Move Bulk Order functionality to the Addon in Hybris 6.2,,,Sprint 30,,2016-12-13,
Move Login component to the Addon in Hybris 6.2,"- Create login component
- Move as an addon in 6.2 Hybris",,Sprint 30,,2016-12-13,
Move Substitute functionality to the Addon in Hybris 6.2,,,Sprint 30,,2016-12-13,
Move ASM code to the Addon in Hybris 6.2,,,Sprint 30,,2016-12-13,
Migrating data load extension from 6.1 to 6.2,,,Sprint 30,,2016-12-14,
Add navigation bar to the custom Addon,,,Sprint 30,,2016-12-14,
Move Payment code to the Addon in Hybris 6.2,,,Sprint 30,,2016-12-14,
Move Shipping code to the Addon in Hybris 6.2,,,Sprint 30,,2016-12-14,
Move Product compare code to the Addon in Hybris 6.2,,,Sprint 30,,2016-12-15,
Move Bulk Print functionality to the custom Addon in Hybris 6.2,,,Sprint 30,,2016-12-15,
Move Recommended products to the custome Addon in Hybris 6.2,,,Sprint 30,,2016-12-15,
Move Invoice code to the Custome Addon in Hybris 6.2,,,Sprint 30,,2016-12-16,
